Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 1000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.249	2.9248046875	3.291015625
0.25	2.87109375	3.6083984375
0.251	2.7783203125	3.798828125
0.252	2.646484375	3.8671875
0.253	2.44140625	3.7744140625
0.254	2.3193359375	3.5546875
0.255	2.1630859375	3.2080078125
0.256	2.0263671875	2.7978515625
0.257	1.9384765625	2.3388671875
0.258	1.8798828125	1.8798828125
0.259	1.8896484375	1.4794921875
0.26	1.943359375	1.171875
0.261	2.0361328125	0.986328125
0.262	2.1826171875	0.9423828125
0.263	2.3388671875	1.0498046875
0.264	2.5	1.2890625
0.265	2.6611328125	1.640625
0.266	2.79296875	2.0703125
0.267	2.8857421875	2.5341796875
0.268	2.9296875	2.98828125
0.269	2.9248046875	3.37890625
0.269996	2.861328125	3.671875
0.270996	2.7490234375	3.8330078125
0.271996	2.6025390625	3.857421875
0.272996	2.44140625	3.7255859375
0.273996	2.2802734375	3.4619140625
0.274996	2.1240234375	3.0908203125
0.275996	1.9921875	2.6513671875
0.276996	1.9140625	2.1875
0.277996	1.8701171875	1.7431640625
0.278996	1.8896484375	1.3623046875
0.279996	1.9580078125	1.0888671875
0.281004	2.080078125	0.95703125
0.282	2.2314453125	0.966796875
0.283	2.392578125	1.123046875
0.284	2.5634765625	1.416015625
0.285	2.7197265625	1.8115234375
0.286	2.841796875	2.265625
0.287	2.91015625	2.734375
0.288	2.939453125	3.1640625
0.289	2.91015625	3.515625
0.29	2.83203125	3.759765625
0.291	2.7001953125	3.8623046875
0.292	2.5439453125	3.8134765625
0.293	2.3583984375	3.61328125
0.294	2.1875	3.2861328125
0.295	2.0556640625	2.87109375
0.296	1.943359375	2.412109375
0.297	1.8798828125	1.9482421875
0.298	1.8603515625	1.533203125
0.299	1.9140625	1.201171875
0.3	2.0166015625	1.0009765625
0.301	2.1484375	0.9423828125
0.302	2.3193359375	1.044921875
0.303	2.4853515625	1.279296875
0.304	2.6611328125	1.640625
0.305	2.7978515625	2.080078125
0.306	2.8955078125	2.548828125
0.307	2.94921875	3.0029296875
0.308	2.939453125	3.3984375
0.309	2.8759765625	3.69140625
0.31	2.75390625	3.8427734375
0.311	2.6025390625	3.837890625
0.311996	2.431640625	3.701171875
0.312996	2.255859375	3.408203125
0.313996	2.099609375	3.017578125
0.314996	1.97265625	2.5634765625
0.315996	1.89453125	2.08984375
0.316996	1.8603515625	1.650390625
0.317996	1.8896484375	1.2890625
0.318996	1.9677734375	1.044921875
0.319996	2.099609375	0.9375
0.320996	2.265625	1.0009765625
0.321996	2.4658203125	1.2060546875
0.322996	2.6171875	1.5380859375
0.324004	2.7685546875	1.9677734375
0.325	2.8759765625	2.44140625
0.326	2.939453125	2.9150390625
0.327	2.9443359375	3.3154296875
0.328	2.8955078125	3.642578125
0.329	2.79296875	3.828125
0.33	2.646484375	3.8525390625
0.331	2.4658203125	3.7353515625
0.332	2.28515625	3.466796875
0.333	2.1142578125	3.0859375
0.334	1.982421875	2.6318359375
0.335	1.884765625	2.1533203125
0.336	1.845703125	1.7041015625
0.337	1.8701171875	1.328125
0.338	1.9482421875	1.0595703125
0.339	2.0751953125	0.9423828125
0.34	2.24609375	0.99609375
0.341	2.431640625	1.1865234375
0.342	2.6025390625	1.513671875
0.343	2.7587890625	1.93359375
0.344	2.880859375	2.421875
0.345	2.9541015625	2.8857421875
0.346	2.958984375	3.3056640625
0.347	2.9052734375	3.6279296875
0.348	2.763671875	3.818359375
0.349	2.6513671875	3.857421875
0.35	2.4755859375	3.73046875
0.351	2.2802734375	3.4619140625
0.352	2.119140625	3.0712890625
0.353	1.97265625	2.6220703125
0.354	1.884765625	2.138671875
0.354996	1.845703125	1.6845703125
0.355996	1.865234375	1.3134765625
0.356996	1.9482421875	1.0546875
0.357996	2.0751953125	0.947265625
0.358996	2.2509765625	1.0009765625
0.359996	2.431640625	1.2109375
0.360996	2.6220703125	1.5380859375
0.361996	2.7734375	1.9775390625
0.362996	2.8955078125	2.451171875
0.363996	2.9638671875	2.939453125
0.364996	2.96875	3.3447265625
0.365996	2.900390625	3.6669921875
0.367004	2.79296875	3.837890625
0.368	2.63671875	3.8525390625
0.369	2.44140625	3.6962890625
0.37	2.2509765625	3.3984375
0.371	2.08984375	2.998046875
0.372	1.9580078125	2.529296875
0.373	1.8701171875	2.041015625
0.374	1.8359375	1.5966796875
0.375	1.8701171875	1.25
0.376	1.9677734375	1.015625
0.377	2.1142578125	0.9375
0.378	2.28515625	1.03515625
0.379	2.48046875	1.2841796875
0.38	2.65625	1.6552734375
0.381	2.8076171875	2.109375
0.382	2.9248046875	2.59765625
0.383	2.96875	3.06640625
0.384	2.9638671875	3.4521484375
0.385	2.8857421875	3.7353515625
0.386	2.7490234375	3.8525390625
0.387	2.578125	3.818359375
0.388	2.3876953125	3.623046875
0.389	2.2021484375	3.28125
0.39	2.0361328125	2.841796875
0.391	1.9140625	2.36328125
0.392	1.8408203125	1.884765625
0.393	1.8310546875	1.4599609375
0.394	1.8896484375	1.1474609375
0.395	2.001953125	0.9765625
0.396	2.1728515625	0.966796875
0.397	2.3583984375	1.1181640625
0.397996	2.55859375	1.416015625
0.398996	2.724609375	1.8359375
0.399996	2.8662109375	2.314453125
0.400996	2.958984375	2.802734375
0.401996	2.98828125	3.2470703125
0.402996	2.94921875	3.603515625
0.403996	2.8466796875	3.80859375
0.404996	2.6904296875	3.8623046875
0.405996	2.5	3.7451171875
0.406996	2.2998046875	3.4716796875
0.407996	2.119140625	3.0859375
0.409004	1.9677734375	2.607421875
0.41	1.865234375	2.1142578125
0.411	1.8212890625	1.650390625
0.412	1.845703125	1.2841796875
0.413	1.93359375	1.0302734375
0.414	2.080078125	0.9423828125
0.415	2.265625	1.0302734375
0.416	2.4658203125	1.259765625
0.417	2.6611328125	1.6357421875
0.418	2.8173828125	2.099609375
0.419	2.9296875	2.607421875
0.42	2.98828125	3.076171875
0.421	2.9736328125	3.4716796875
0.422	2.900390625	3.740234375
0.423	2.763671875	3.8623046875
0.424	2.578125	3.80859375
0.425	2.421875	3.5888671875
0.426	2.177734375	3.232421875
0.427	2.0166015625	2.7783203125
0.428	1.8896484375	2.28515625
0.429	1.826171875	1.796875
0.43	1.8212890625	1.38671875
0.431	1.89453125	1.0986328125
0.432	2.021484375	0.95703125
0.433	2.197265625	0.986328125
0.434	2.3974609375	1.181640625
0.435	2.6025390625	1.513671875
0.436	2.7734375	1.9677734375
0.437	2.91015625	2.4609375
0.438	2.9833984375	2.958984375
0.439	2.9931640625	3.3837890625
0.439996	2.9345703125	3.69140625
0.440996	2.802734375	3.837890625
0.441996	2.6318359375	3.8330078125
0.442996	2.4365234375	3.642578125
0.443996	2.2314453125	3.3154296875
0.444996	2.0458984375	2.8857421875
0.445996	1.9091796875	2.3828125
0.446996	1.826171875	1.89453125
0.447996	1.8017578125	1.4599609375
0.448996	1.865234375	1.1328125
0.449996	1.9873046875	0.966796875
0.450996	2.1630859375	0.9716796875
0.452004	2.36328125	1.1474609375
0.453	2.5732421875	1.4697265625
0.454	2.7490234375	1.9091796875
0.455	2.900390625	2.4072265625
0.456	2.98828125	2.900390625
0.457	2.998046875	3.3349609375
0.458	2.9541015625	3.662109375
0.459	2.83203125	3.8330078125
0.46	2.6513671875	3.8427734375
0.461	2.4609375	3.662109375
0.462	2.24609375	3.3447265625
0.463	2.0556640625	2.900390625
0.464	1.9091796875	2.4072265625
0.465	1.81640625	1.9140625
0.466	1.8017578125	1.46484375
0.467	1.85546875	1.1474609375
0.468	1.97265625	0.9765625
0.469	2.1484375	0.9716796875
0.47	2.3583984375	1.1474609375
0.471	2.568359375	1.4697265625
0.472	2.75390625	1.9091796875
0.473	2.9052734375	2.4169921875
0.474	2.998046875	2.91015625
0.475	3.0078125	3.3447265625
0.476	2.9638671875	3.6669921875
0.477	2.8271484375	3.8330078125
0.478	2.646484375	3.8330078125
0.479	2.4462890625	3.642578125
0.48	2.2314453125	3.3154296875
0.481	2.0361328125	2.87109375
0.482	1.8896484375	2.36328125
0.482996	1.8115234375	1.8701171875
0.483996	1.7919921875	1.4404296875
0.484996	1.8505859375	1.1181640625
0.485996	1.982421875	0.966796875
0.486996	2.1630859375	0.9814453125
0.487996	2.3779296875	1.1767578125
0.488996	2.587890625	1.5185546875
0.489996	2.783203125	1.982421875
0.490996	2.9248046875	2.490234375
0.491996	3.0126953125	2.98828125
0.492996	3.017578125	3.4130859375
0.493996	2.9443359375	3.7109375
0.495004	2.8125	3.8525390625
0.496	2.626953125	3.8134765625
0.497	2.4072265625	3.59375
0.498	2.1875	3.232421875
0.499	1.9970703125	2.763671875
0.5	1.865234375	2.255859375
0.501	1.7919921875	1.7529296875
0.502	1.796875	1.3525390625
0.503	1.8701171875	1.0595703125
0.504	2.021484375	0.95703125
0.505	2.2216796875	1.0107421875
0.506	2.431640625	1.259765625
0.507	2.6513671875	1.640625
0.508	2.83203125	2.1240234375
0.509	2.9638671875	2.646484375
0.51	3.0224609375	3.125
0.511	3.0126953125	3.5205078125
0.512	2.9248046875	3.7744140625
0.513	2.763671875	3.8623046875
0.514	2.5537109375	3.759765625
0.515	2.333984375	3.4765625
0.516	2.1240234375	3.076171875
0.517	1.943359375	2.587890625
0.518	1.826171875	2.0654296875
0.519	1.77734375	1.591796875
0.52	1.806640625	1.2158203125
0.521	1.9140625	1.0009765625
0.522	2.0849609375	0.9521484375
0.523	2.294921875	1.09375
0.524	2.5244140625	1.4013671875
0.525	2.7294921875	1.8359375
0.525996	2.890625	2.3388671875
0.526996	3.0029296875	2.8564453125
0.527996	3.037109375	3.30078125
0.528996	2.98828125	3.6572265625
0.529996	2.861328125	3.828125
0.530996	2.6806640625	3.8330078125
0.531996	2.4560546875	3.65234375
0.532996	2.2314453125	3.30078125
0.533996	2.03125	2.8515625
0.534996	1.8798828125	2.333984375
0.535996	1.787109375	1.826171875
0.537004	1.7724609375	1.3916015625
0.538	1.8359375	1.0888671875
0.539	1.9775390625	0.95703125
0.54	2.1826171875	1.0009765625
0.541	2.4072265625	1.2451171875
0.542	2.626953125	1.6259765625
0.543	2.822265625	2.109375
0.544	2.9638671875	2.63671875
0.545	3.0322265625	3.125
0.546	3.0322265625	3.525390625
0.547	2.939453125	3.7841796875
0.548	2.7783203125	3.8525390625
0.549	2.55859375	3.740234375
0.55	2.32421875	3.4619140625
0.551	2.1044921875	3.02734375
0.552	1.9189453125	2.51953125
0.553	1.806640625	2.001953125
0.554	1.7626953125	1.5380859375
0.555	1.796875	1.181640625
0.556	1.9140625	0.9912109375
0.557	2.099609375	0.9716796875
0.558	2.3291015625	1.1376953125
0.559	2.5537109375	1.484375
0.56	2.763671875	1.9482421875
0.561	2.9345703125	2.470703125
0.562	3.0224609375	2.9833984375
0.563	3.0517578125	3.4130859375
0.564	2.9833984375	3.720703125
0.565	2.87109375	3.8427734375
0.566	2.626953125	3.7939453125
0.567	2.3974609375	3.5546875
0.567996	2.16796875	3.154296875
0.568996	1.97265625	2.6611328125
0.569996	1.826171875	2.1435546875
0.570996	1.7578125	1.650390625
0.571996	1.7724609375	1.2646484375
0.572996	1.865234375	1.015625
0.573996	2.041015625	0.95703125
0.574996	2.255859375	1.09375
0.575996	2.5	1.40625
0.576996	2.7294921875	1.8408203125
0.577996	2.9052734375	2.36328125
0.578996	3.02734375	2.880859375
0.580004	3.0615234375	3.3447265625
0.581	3.0126953125	3.671875
0.582	2.8759765625	3.837890625
0.583	2.6708984375	3.8134765625
0.584	2.4365234375	3.5986328125
0.585	2.197265625	3.2177734375
0.586	1.9921875	2.7392578125
0.587	1.8359375	2.2119140625
0.588	1.7529296875	1.69921875
0.589	1.7529296875	1.2939453125
0.59	1.8408203125	1.03515625
0.591	2.01171875	0.9521484375
0.592	2.236328125	1.07421875
0.593	2.48046875	1.3671875
0.594	2.734375	1.806640625
0.595	2.8955078125	2.32421875
0.596	3.02734375	2.8564453125
0.597	3.06640625	3.3203125
0.598	3.02734375	3.662109375
0.599	2.890625	3.837890625
0.6	2.6953125	3.818359375
0.601	2.451171875	3.59375
0.602	2.216796875	3.22265625
0.603	1.9970703125	2.744140625
0.604	1.8359375	2.216796875
0.605	1.7529296875	1.7041015625
0.606	1.748046875	1.2939453125
0.607	1.8310546875	1.0302734375
0.608	2.01171875	0.9521484375
0.609	2.236328125	1.083984375
0.61	2.48046875	1.376953125
0.610996	2.71484375	1.826171875
0.611996	2.900390625	2.333984375
0.612996	3.037109375	2.8759765625
0.613996	3.0712890625	3.33984375
0.614996	3.02734375	3.681640625
0.615996	2.890625	3.8427734375
0.616996	2.6806640625	3.8037109375
0.617996	2.44140625	3.583984375
0.618996	2.197265625	3.1884765625
0.619996	1.9775390625	2.6904296875
0.620996	1.8115234375	2.1533203125
0.621996	1.7333984375	1.66015625
0.623004	1.7431640625	1.25
0.624	1.85546875	1.0107421875
0.625	2.03125	0.966796875
0.626	2.265625	1.103515625
0.627	2.5146484375	1.4404296875
0.628	2.744140625	1.904296875
0.629	2.939453125	2.4462890625
0.63	3.046875	2.96875
0.631	3.0810546875	3.408203125
0.632	3.0224609375	3.7255859375
0.633	2.8662109375	3.857421875
0.634	2.646484375	3.76953125
0.635	2.3974609375	3.5107421875
0.636	2.1435546875	3.0908203125
0.637	1.9384765625	2.5732421875
0.638	1.7919921875	2.0361328125
0.639	1.728515625	1.54296875
0.64	1.748046875	1.1767578125
0.641	1.8701171875	0.986328125
0.642	2.0751953125	0.986328125
0.643	2.3193359375	1.1767578125
0.644	2.568359375	1.552734375
0.645	2.83203125	2.0458984375
0.646	2.9833984375	2.587890625
0.647	3.0712890625	3.1005859375
0.648	3.0859375	3.515625
0.649	2.98828125	3.7744140625
0.65	2.8076171875	3.8525390625
0.651	2.578125	3.7109375
0.652	2.3095703125	3.3935546875
0.653	2.0654296875	2.9345703125
0.653996	1.8798828125	2.392578125
0.654996	1.748046875	1.865234375
0.655996	1.7138671875	1.40625
0.656996	1.7724609375	1.09375
0.657996	1.9287109375	0.9619140625
0.658996	2.1484375	1.03515625
0.659996	2.4072265625	1.30859375
0.660996	2.666015625	1.7236328125
0.661996	2.880859375	2.2509765625
0.662996	3.02734375	2.7978515625
0.663996	3.095703125	3.28125
0.665004	3.06640625	3.6474609375
0.666	2.9345703125	3.837890625
0.667	2.7197265625	3.8134765625
0.668	2.4755859375	3.5888671875
0.669	2.20703125	3.203125
0.67	1.9775390625	2.6953125
0.671	1.806640625	2.1533203125
0.672	1.7138671875	1.640625
0.673	1.7236328125	1.2451171875
0.674	1.8310546875	1.0107421875
0.675	2.021484375	0.966796875
0.676	2.2607421875	1.1376953125
0.677	2.529296875	1.494140625
0.678	2.7734375	1.982421875
0.679	2.96875	2.529296875
0.68	3.0810546875	3.056640625
0.681	3.1005859375	3.486328125
0.682	3.017578125	3.76953125
0.683	2.841796875	3.837890625
0.684	2.6025390625	3.720703125
0.685	2.3388671875	3.3984375
0.686	2.0849609375	2.939453125
0.687	1.875	2.3974609375
0.688	1.73828125	1.8505859375
0.689	1.708984375	1.3916015625
0.69	1.7822265625	1.083984375
0.691	1.9140625	0.9619140625
0.692	2.1435546875	1.044921875
0.693	2.4169921875	1.328125
0.694	2.67578125	1.7724609375
0.695	2.900390625	2.3095703125
0.695996	3.0517578125	2.861328125
0.696996	3.115234375	3.33984375
0.697996	3.06640625	3.6865234375
0.698996	2.9296875	3.837890625
0.699996	2.7099609375	3.7890625
0.700996	2.4365234375	3.53515625
0.701996	2.2021484375	3.115234375
0.702996	1.943359375	2.5927734375
0.703996	1.77734375	2.041015625
0.704996	1.689453125	1.54296875
0.705996	1.7138671875	1.171875
0.706996	1.8505859375	0.9765625
0.708004	2.0654296875	0.9912109375
0.709	2.32421875	1.23046875
0.71	2.59765625	1.630859375
0.711	2.8369140625	2.1435546875
0.712	3.017578125	2.705078125
0.713	3.1103515625	3.212890625
0.714	3.095703125	3.61328125
0.715	2.9833984375	3.8134765625
0.716	2.7783203125	3.818359375
0.717	2.5146484375	3.61328125
0.718	2.2314453125	3.2275390625
0.719	1.9921875	2.71484375
0.72	1.806640625	2.158203125
0.721	1.6943359375	1.640625
0.722	1.69921875	1.240234375
0.723	1.8017578125	1.005859375
0.724	2.001953125	0.9765625
0.725	2.255859375	1.171875
0.726	2.5439453125	1.54296875
0.727	2.79296875	2.041015625
0.728	2.9931640625	2.6025390625
0.729	3.1103515625	3.134765625
0.73	3.115234375	3.544921875
0.731	3.0224609375	3.7939453125
0.732	2.822265625	3.8330078125
0.733	2.5634765625	3.65234375
0.734	2.28515625	3.291015625
0.735	2.0263671875	2.79296875
0.736	1.826171875	2.2314453125
0.737	1.69921875	1.7041015625
0.738	1.6845703125	1.2744140625
0.738996	1.77734375	1.0205078125
0.739996	1.9677734375	0.9619140625
0.740996	2.2265625	1.1328125
0.741996	2.509765625	1.4892578125
0.742996	2.7734375	1.982421875
0.743996	2.9833984375	2.55859375
0.744996	3.1103515625	3.0908203125
0.745996	3.1298828125	3.5205078125
0.746996	3.0322265625	3.779296875
0.747996	2.8466796875	3.8427734375
0.748996	2.5927734375	3.671875
0.749996	2.3095703125	3.3154296875
0.751004	2.0361328125	2.8173828125
0.752	1.826171875	2.24609375
0.753	1.69921875	1.708984375
0.754	1.6748046875	1.279296875
0.755	1.767578125	1.025390625
0.756	1.9580078125	0.9619140625
0.757	2.2216796875	1.1328125
0.758	2.5048828125	1.50390625
0.759	2.7783203125	2.0068359375
0.76	2.98828125	2.5732421875
0.761	3.1103515625	3.1103515625
0.762	3.134765625	3.5302734375
0.763	3.046875	3.7939453125
0.764	2.8515625	3.828125
0.765	2.5830078125	3.6572265625
0.766	2.294921875	3.28125
0.767	2.0166015625	2.7734375
0.768	1.8115234375	2.2119140625
0.769	1.689453125	1.6748046875
0.77	1.6748046875	1.259765625
0.771	1.7626953125	1.005859375
0.772	1.9677734375	0.9765625
0.773	2.236328125	1.1669921875
0.774	2.529296875	1.5478515625
0.775	2.802734375	2.0703125
0.776	3.0126953125	2.63671875
0.777	3.125	3.1640625
0.778	3.1396484375	3.5791015625
0.779	3.0322265625	3.80859375
0.78	2.8271484375	3.818359375
0.781	2.5537109375	3.6083984375
0.781996	2.255859375	3.212890625
0.782996	1.9873046875	2.6904296875
0.783996	1.7822265625	2.119140625
0.784996	1.6650390625	1.6015625
0.785996	1.7041015625	1.19140625
0.786996	1.787109375	0.986328125
0.787996	2.001953125	1.005859375
0.788996	2.28515625	1.2353515625
0.789996	2.578125	1.640625
0.790996	2.8466796875	2.1826171875
0.791996	3.046875	2.75390625
0.793004	3.154296875	3.271484375
0.794	3.134765625	3.642578125
0.795	3.0029296875	3.8330078125
0.796	2.7734375	3.7939453125
0.797	2.48046875	3.525390625
0.798	2.1923828125	3.0908203125
0.799	1.923828125	2.5439453125
0.8	1.73828125	1.97265625
0.801	1.6552734375	1.4697265625
0.802	1.6845703125	1.1181640625
0.803	1.8310546875	0.9716796875
0.804	2.0751953125	1.0498046875
0.805	2.36328125	1.3427734375
0.806	2.666015625	1.8017578125
