Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 2000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.108496	2.1337890625	3.193359375
0.108996	2.34375	3.759765625
0.109496	2.578125	3.8427734375
0.109996	2.7587890625	3.41796875
0.110496	2.8076171875	2.6318359375
0.110996	2.7099609375	1.767578125
0.111496	2.509765625	1.1279296875
0.111996	2.2705078125	0.947265625
0.112496	2.080078125	1.26953125
0.112996	2.001953125	1.9921875
0.113496	2.0703125	2.880859375
0.114004	2.255859375	3.583984375
0.114504	2.5	3.876953125
0.114996	2.705078125	3.6328125
0.115504	2.802734375	2.958984375
0.115996	2.763671875	2.109375
0.116496	2.59765625	1.3330078125
0.117	2.36328125	0.9521484375
0.117504	2.138671875	1.083984375
0.117996	2.0166015625	1.6796875
0.118496	2.0263671875	2.5390625
0.119	2.16796875	3.3544921875
0.119504	2.4072265625	3.818359375
0.119996	2.6318359375	3.7890625
0.120504	2.783203125	3.2568359375
0.120996	2.802734375	2.4462890625
0.121496	2.67578125	1.6015625
0.122	2.4462890625	1.0400390625
0.122504	2.2119140625	0.9716796875
0.122996	2.0556640625	1.396484375
0.123496	2.0068359375	2.197265625
0.124	2.1044921875	3.0712890625
0.124504	2.314453125	3.6962890625
0.124996	2.548828125	3.8671875
0.1255	2.734375	3.5205078125
0.126	2.802734375	2.7734375
0.1265	2.7392578125	1.904296875
0.127	2.5439453125	1.2060546875
0.1275	2.3046875	0.927734375
0.128	2.099609375	1.1962890625
0.1285	2.001953125	1.875
0.129	2.0458984375	2.763671875
0.1295	2.216796875	3.5009765625
0.13	2.4658203125	3.8671875
0.1305	2.6708984375	3.7060546875
0.131	2.7978515625	3.076171875
0.1315	2.783203125	2.216796875
0.132	2.626953125	1.4208984375
0.1325	2.392578125	0.9765625
0.133	2.16796875	1.03515625
0.1335	2.0263671875	1.5771484375
0.134	2.041015625	2.4267578125
0.1345	2.138671875	3.26171875
0.135	2.373046875	3.779296875
0.135508	2.607421875	3.818359375
0.135996	2.7587890625	3.3642578125
0.136496	2.8076171875	2.548828125
0.137	2.6904296875	1.6796875
0.137504	2.48046875	1.083984375
0.137996	2.24609375	0.947265625
0.138496	2.0556640625	1.337890625
0.139	1.9970703125	2.109375
0.139504	2.0947265625	2.98828125
0.139996	2.2802734375	3.6328125
0.140496	2.5244140625	3.8720703125
0.141	2.71484375	3.5693359375
0.141504	2.8076171875	2.83203125
0.141996	2.75390625	1.982421875
0.142496	2.5732421875	1.2548828125
0.143	2.32421875	0.9375
0.143504	2.109375	1.142578125
0.143996	2.001953125	1.7919921875
0.144496	2.0361328125	2.67578125
0.145	2.197265625	3.45703125
0.145504	2.4365234375	3.8525390625
0.145996	2.6513671875	3.740234375
0.146496	2.79296875	3.14453125
0.146996	2.783203125	2.2998046875
0.147496	2.63671875	1.4794921875
0.147996	2.4169921875	0.9912109375
0.148496	2.1826171875	1.0107421875
0.148996	2.03125	1.5234375
0.149496	2.0166015625	2.3583984375
0.149996	2.1337890625	3.203125
0.150496	2.353515625	3.7646484375
0.150996	2.587890625	3.837890625
0.151496	2.7587890625	3.3935546875
0.151996	2.8076171875	2.6025390625
0.152496	2.705078125	1.728515625
0.152996	2.5048828125	1.1181640625
0.153496	2.255859375	0.9423828125
0.153996	2.0703125	1.298828125
0.154496	2.0068359375	2.0556640625
0.154996	2.080078125	2.9296875
0.155496	2.2705078125	3.623046875
0.155996	2.5048828125	3.876953125
0.156496	2.7099609375	3.5986328125
0.157	2.8076171875	2.8857421875
0.157504	2.7490234375	2.0068359375
0.157996	2.578125	1.279296875
0.158496	2.34375	0.9423828125
0.159	2.119140625	1.1328125
0.159504	2.0068359375	1.7822265625
0.159996	2.0361328125	2.6416015625
0.160496	2.1923828125	3.427734375
0.161	2.431640625	3.837890625
0.161504	2.65625	3.740234375
0.161996	2.7880859375	3.173828125
0.162496	2.7880859375	2.3046875
0.163	2.646484375	1.474609375
0.1635	2.421875	0.99609375
0.164	2.1875	1.005859375
0.164504	2.0361328125	1.533203125
0.164996	2.01171875	2.34375
0.165496	2.1337890625	3.1982421875
0.166	2.353515625	3.7646484375
0.166504	2.5927734375	3.837890625
0.166996	2.75390625	3.3984375
0.167496	2.802734375	2.6025390625
0.168	2.7001953125	1.7236328125
0.1685	2.490234375	1.1083984375
0.169	2.255859375	0.9423828125
0.1695	2.0703125	1.3134765625
0.17	2.0068359375	2.0751953125
0.1705	2.0849609375	2.9443359375
0.171	2.2802734375	3.6376953125
0.1715	2.51953125	3.8720703125
0.172	2.71484375	3.583984375
0.1725	2.802734375	2.880859375
0.173	2.7490234375	1.9970703125
0.1735	2.568359375	1.2646484375
0.174	2.3388671875	0.9375
0.1745	2.1240234375	1.142578125
0.175	2.01171875	1.796875
0.1755	2.041015625	2.6708984375
0.176	2.20703125	3.447265625
0.1765	2.4365234375	3.84765625
0.177	2.6611328125	3.73046875
0.1775	2.783203125	3.1396484375
0.178	2.783203125	2.265625
0.178504	2.63671875	1.4453125
0.178996	2.412109375	0.9814453125
0.179496	2.2021484375	1.015625
0.18	2.0263671875	1.5625
0.180504	2.021484375	2.4072265625
0.180996	2.1435546875	3.2373046875
0.181496	2.3583984375	3.7841796875
0.182	2.6025390625	3.8232421875
0.182504	2.7587890625	3.349609375
0.182996	2.802734375	2.55859375
0.183496	2.6953125	1.6796875
0.184	2.48046875	1.083984375
0.184504	2.24609375	0.95703125
0.184996	2.0654296875	1.337890625
0.185496	2.001953125	2.1240234375
0.186	2.08984375	3.0126953125
0.186504	2.294921875	3.671875
0.186996	2.529296875	3.8671875
0.187496	2.71484375	3.544921875
0.188	2.802734375	2.7978515625
0.188504	2.7294921875	1.9189453125
0.188996	2.548828125	1.2255859375
0.189496	2.314453125	0.927734375
0.189996	2.109375	1.1669921875
0.190496	2.01171875	1.8603515625
0.190996	2.0458984375	2.7490234375
0.191496	2.2216796875	3.5107421875
0.191996	2.4853515625	3.8623046875
0.192496	2.67578125	3.69140625
0.192996	2.79296875	3.06640625
0.193496	2.7783203125	2.1875
0.193996	2.6123046875	1.396484375
0.194496	2.3828125	0.9619140625
0.194996	2.158203125	1.044921875
0.195496	2.0166015625	1.630859375
0.195996	2.0263671875	2.490234375
0.196496	2.158203125	3.3203125
0.196996	2.3876953125	3.8134765625
0.197496	2.6220703125	3.798828125
0.197996	2.7685546875	3.28125
0.198496	2.79296875	2.44140625
0.199004	2.6708984375	1.5869140625
0.199504	2.451171875	1.03515625
0.199996	2.216796875	0.9765625
0.200504	2.0458984375	1.4453125
0.200996	2.01171875	2.2265625
0.201496	2.1142578125	3.10546875
0.202	2.3291015625	3.73046875
0.202504	2.568359375	3.857421875
0.202996	2.7392578125	3.4716796875
0.203496	2.802734375	2.6904296875
0.204	2.7197265625	1.8017578125
0.204504	2.51953125	1.1376953125
0.204996	2.28515625	0.9375
0.205504	2.0849609375	1.26953125
0.205996	2.0068359375	1.9873046875
0.206496	2.0654296875	2.880859375
0.207	2.2607421875	3.5888671875
0.207504	2.5048828125	3.876953125
0.207996	2.705078125	3.6328125
0.208496	2.802734375	2.9248046875
0.209	2.7587890625	2.041015625
0.209504	2.578125	1.279296875
0.209996	2.3388671875	0.9375
0.2105	2.12890625	1.123046875
0.211	2.0166015625	1.7724609375
0.2115	2.03125	2.646484375
0.212	2.197265625	3.4326171875
0.2125	2.4365234375	3.8525390625
0.213	2.6318359375	3.740234375
0.2135	2.783203125	3.1494140625
0.214	2.7783203125	2.275390625
0.2145	2.6416015625	1.4599609375
0.215	2.4072265625	0.986328125
0.2155	2.1826171875	1.0205078125
0.216	2.0361328125	1.572265625
0.2165	2.0166015625	2.4072265625
0.217	2.1484375	3.26171875
0.2175	2.373046875	3.7890625
0.218	2.6025390625	3.8134765625
0.2185	2.763671875	3.33984375
0.219	2.7880859375	2.5
0.2195	2.6904296875	1.6455078125
0.22	2.470703125	1.064453125
0.220508	2.2265625	0.966796875
0.220996	2.0654296875	1.376953125
0.221496	2.001953125	2.177734375
0.222	2.1044921875	3.056640625
0.222504	2.3095703125	3.7060546875
0.222996	2.5439453125	3.8720703125
0.223496	2.7294921875	3.505859375
0.224	2.7978515625	2.7392578125
0.224504	2.7197265625	1.845703125
0.224996	2.529296875	1.171875
0.225496	2.28515625	0.9326171875
0.226	2.08984375	1.240234375
0.226504	2.001953125	1.97265625
0.226996	2.0654296875	2.841796875
