Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.322004	0.91796875	0.56640625
0.324	0.9130859375	0.9423828125
0.326004	0.9033203125	1.318359375
0.328	0.9033203125	1.6796875
0.330004	0.8935546875	2.01171875
0.331996	0.8935546875	2.28515625
0.333996	0.888671875	2.5
0.335996	0.888671875	2.65625
0.337996	0.888671875	2.7685546875
0.339996	0.8837890625	2.8466796875
0.341996	0.87890625	2.8955078125
0.344004	0.87890625	2.9296875
0.346	0.8740234375	2.958984375
0.348004	0.869140625	2.96875
0.35	0.859375	2.9833984375
0.352004	0.859375	2.9833984375
0.354	0.859375	2.98828125
0.356004	0.849609375	2.9931640625
0.358	0.83984375	2.9931640625
0.360004	0.830078125	2.9931640625
0.362	0.830078125	2.9931640625
0.364004	0.830078125	2.9931640625
0.366	0.8251953125	2.998046875
0.368004	0.8251953125	2.98828125
0.37	0.8203125	2.9931640625
0.372004	0.8154296875	2.9931640625
0.373996	0.8056640625	2.998046875
0.375996	0.7958984375	2.998046875
0.377996	0.80078125	2.9931640625
0.379996	0.80078125	2.9931640625
0.381996	0.80078125	2.9931640625
0.383996	0.7958984375	2.9931640625
0.385996	0.791015625	2.998046875
0.388004	0.7958984375	2.998046875
0.39	0.791015625	2.998046875
0.392004	0.791015625	2.9931640625
0.394	0.7861328125	2.998046875
0.396004	0.791015625	2.9931640625
0.398	0.78125	3.0029296875
0.400004	0.7861328125	2.998046875
0.402	0.7861328125	2.998046875
0.404004	0.791015625	2.98828125
0.406	0.791015625	2.9931640625
0.408004	0.7861328125	2.98828125
0.41	0.7861328125	2.998046875
0.412004	0.78125	2.998046875
0.414	0.7763671875	2.9931640625
0.416004	0.7763671875	0.0
0.417996	0.7861328125	0.0
0.419996	0.791015625	0.0
0.421996	0.7861328125	0.0
0.423996	0.7861328125	0.0
0.425996	0.7958984375	0.0
0.427996	0.791015625	0.0
0.430004	0.7958984375	0.0
0.432	0.7958984375	0.0
0.434004	0.7958984375	0.0
0.436	0.80078125	0.0
0.438004	0.80078125	0.0
0.44	0.810546875	0.0
0.442004	0.810546875	0.0
0.444	0.810546875	0.0
0.446004	0.8203125	0.0
0.448	0.8203125	0.341796875
0.450004	0.8203125	0.7080078125
0.452	0.830078125	1.0888671875
0.454004	0.8349609375	1.4599609375
0.456	0.83984375	1.8115234375
0.458004	0.83984375	2.119140625
0.459996	0.8349609375	2.373046875
0.461996	0.8447265625	2.5634765625
0.463996	0.849609375	2.7001953125
0.465996	0.8544921875	2.802734375
0.467996	0.8544921875	2.8662109375
0.469996	0.849609375	2.919921875
0.472004	0.859375	2.939453125
0.474	0.8544921875	2.958984375
0.476004	0.859375	2.9736328125
0.478	0.869140625	2.9833984375
0.480004	0.8642578125	2.9833984375
0.482	0.8740234375	2.98828125
0.484004	0.8740234375	2.9833984375
0.486	0.869140625	2.9931640625
0.488004	0.869140625	2.998046875
0.49	0.8837890625	2.98828125
0.492004	0.87890625	2.98828125
0.494	0.87890625	2.998046875
0.496004	0.8740234375	2.9931640625
0.498	0.8837890625	0.0
0.500004	0.888671875	0.0
0.501996	0.888671875	0.0
0.503996	0.888671875	0.0
0.505996	0.8935546875	0.0
0.507996	0.8984375	0.0
0.509996	0.8935546875	0.0
0.511996	0.8935546875	0.0
0.513996	0.8984375	0.0
0.516004	0.9033203125	0.0
0.518	0.9033203125	0.0
0.520004	0.908203125	0.0
0.522	0.8984375	0.0
0.524004	0.9033203125	0.0
0.526	0.8984375	0.0
0.528004	0.908203125	0.0
0.53	0.9130859375	0.3271484375
0.532004	0.9033203125	0.703125
0.534	0.9130859375	1.07421875
0.536004	0.908203125	1.4501953125
0.538	0.908203125	1.7919921875
0.540004	0.9033203125	2.1142578125
0.542	0.9130859375	2.373046875
0.544004	0.908203125	2.5634765625
0.545996	0.908203125	2.7001953125
0.547996	0.9130859375	2.802734375
0.549996	0.908203125	2.8662109375
0.551996	0.9130859375	2.9150390625
0.553996	0.9130859375	2.9345703125
0.555996	0.9228515625	2.9541015625
0.558004	0.91796875	2.9736328125
0.56	0.9228515625	2.978515625
0.562004	0.9326171875	2.98828125
0.564	0.927734375	2.9833984375
0.566004	0.927734375	2.9931640625
0.568	0.9326171875	2.9931640625
0.570004	0.9375	2.9931640625
0.572	0.9375	2.98828125
0.574004	0.9375	2.98828125
0.576	0.947265625	2.9931640625
0.578004	0.947265625	2.9931640625
0.58	0.9375	2.9931640625
0.582004	0.947265625	2.9931640625
0.584	0.947265625	2.98828125
0.586004	0.947265625	2.98828125
0.587996	0.9619140625	2.9931640625
0.589996	0.9619140625	2.998046875
0.591996	0.95703125	2.9931640625
0.593996	0.9619140625	2.9931640625
0.595996	0.9619140625	2.9931640625
0.597996	0.966796875	2.98828125
0.600004	0.9619140625	2.998046875
0.602	0.9716796875	2.9931640625
0.604004	0.9765625	2.9931640625
0.606	0.9765625	2.998046875
0.608004	0.9765625	2.98828125
0.61	0.9716796875	2.998046875
0.612004	0.9814453125	2.98828125
0.614	0.9814453125	2.998046875
0.616004	0.986328125	2.998046875
0.618	0.9765625	2.998046875
0.620004	0.9765625	2.998046875
0.622	0.9814453125	2.98828125
0.624004	0.9814453125	2.98828125
0.626	0.9912109375	2.998046875
0.628004	0.9912109375	2.998046875
0.629996	0.9912109375	2.998046875
0.631996	0.986328125	2.98828125
0.633996	0.9814453125	2.998046875
0.635996	0.9912109375	2.9931640625
0.637996	0.9765625	2.998046875
0.639996	0.9814453125	0.0
0.641996	0.9912109375	0.0
0.644004	0.9814453125	0.0
0.646	0.9814453125	0.0
0.648004	0.9765625	0.0
0.65	0.986328125	0.0
0.652004	0.986328125	0.0
0.654	0.9765625	0.0
0.656004	0.986328125	0.0
0.658	0.986328125	0.0
0.660004	0.9765625	0.0
0.662	0.986328125	0.0
0.664004	0.9716796875	0.0
0.666	0.986328125	0.0
0.668004	0.9814453125	0.302734375
0.67	0.9814453125	0.6884765625
0.672004	0.9716796875	1.0546875
0.673996	0.986328125	1.4306640625
0.675996	0.9765625	1.7822265625
0.677996	0.9716796875	2.1044921875
0.679996	0.9765625	2.3583984375
0.681996	0.966796875	2.548828125
0.683996	0.9716796875	2.6904296875
0.686004	0.966796875	2.7978515625
0.688	0.9619140625	2.861328125
0.690004	0.966796875	2.91015625
0.692	0.95703125	2.9443359375
0.694004	0.95703125	2.96875
0.696	0.947265625	2.9736328125
0.698004	0.947265625	2.9833984375
0.7	0.9521484375	2.978515625
0.702004	0.9375	2.9931640625
0.704	0.947265625	2.9931640625
0.706004	0.947265625	2.9931640625
0.708	0.947265625	2.9931640625
0.710004	0.9423828125	2.998046875
0.712	0.9375	2.998046875
0.714004	0.9326171875	2.9931640625
0.715996	0.9228515625	2.98828125
0.717996	0.927734375	2.9931640625
0.719996	0.91796875	2.998046875
0.721996	0.9130859375	2.998046875
0.723996	0.9228515625	2.98828125
0.725996	0.9130859375	2.9931640625
0.728004	0.9033203125	2.998046875
0.73	0.908203125	2.998046875
0.732004	0.9033203125	2.9931640625
0.734	0.888671875	3.0029296875
0.736004	0.8935546875	0.0
0.738	0.87890625	0.0
0.740004	0.888671875	0.0
0.742	0.8740234375	0.0
0.744004	0.8740234375	0.0
0.746	0.869140625	0.0
0.748004	0.8642578125	0.068359375
0.75	0.8642578125	0.4443359375
0.752004	0.8544921875	0.8154296875
0.754	0.8544921875	1.19140625
0.756004	0.849609375	1.5576171875
0.757996	0.83984375	1.9091796875
0.759996	0.83984375	2.2021484375
0.761996	0.83984375	2.4365234375
0.763996	0.8447265625	2.6171875
0.765996	0.8349609375	2.734375
0.767996	0.8251953125	2.8173828125
0.769996	0.830078125	2.8857421875
0.772004	0.8154296875	2.9296875
0.774	0.8203125	2.94921875
